cl,tissue,gene,marker_score
CL:0000065,brain,fgfr2,1.1317435503005981
CL:0000065,brain,dnai1,1.2313482761383057
CL:0000065,brain,htr2c,1.317644476890564
CL:0000065,brain,vwa3a,1.3046480417251587
CL:0000065,brain,c4orf47,1.3042978048324585
CL:0000065,brain,itpkb,1.3035650253295898
CL:0000065,brain,adgb,1.3032225370407104
CL:0000065,brain,efhc1,1.3019400835037231
CL:0000065,brain,efcab6,1.299946904182434
CL:0000065,brain,dync2h1,1.2998929023742676
CL:0000065,brain,ttr,1.2921911478042603
CL:0000065,brain,adgra3,1.2751401662826538
CL:0000065,brain,slc39a12,1.2802386283874512
CL:0000065,brain,egfem1p,1.2294174432754517
CL:0000065,brain,mtrnr2,1.2322702407836914
CL:0000065,brain,efhc2,1.2350270748138428
CL:0000065,brain,cfap299,1.2379539012908936
CL:0000065,brain,wwox,1.2435013055801392
CL:0000065,brain,rp4681l33,1.2707563638687134
CL:0000065,brain,dnah9,1.2720874547958374
CL:0000065,brain,fam160a1,1.2724164724349976
CL:0000128,brain,ttll7,1.4035245180130005
CL:0000128,brain,aplp1,1.2205696105957031
CL:0000128,brain,kif13b,1.0605063438415527
CL:0000128,brain,zfyve16,1.059917688369751
CL:0000128,brain,piezo2,1.0582674741744995
CL:0000128,brain,lamp2,1.0580472946166992
CL:0000128,brain,gldn,1.0518925189971924
CL:0000128,brain,amer2,1.0510594844818115
CL:0000128,brain,aatk,1.044185996055603
CL:0000128,brain,pld1,1.1934627294540405
CL:0000128,brain,hhip,1.1943895816802979
CL:0000128,brain,dpyd,1.20877206325531
CL:0000128,brain,fut8,1.2101311683654785
CL:0000128,brain,pcsk6,1.2120977640151978
CL:0000128,brain,fa2h,1.2158210277557373
CL:0000128,brain,polr2f,1.0696052312850952
CL:0000128,brain,pde1c,1.2283899784088135
CL:0000128,brain,mog,1.232954502105713
CL:0000128,brain,cdk18,1.256132960319519
CL:0000128,brain,abca8,1.256980061531067
CL:0000128,brain,cntn2,1.2775238752365112
CL:0000128,brain,fam107b,1.2799509763717651
CL:0000128,brain,cdk19,1.2925645112991333
CL:0000128,brain,map4k4,1.2952572107315063
CL:0000128,brain,erbin,1.3103286027908325
CL:0000128,brain,slco1a2,1.3119087219238281
CL:0000128,brain,qdpr,1.3175573348999023
CL:0000128,brain,gab1,1.3202154636383057
CL:0000128,brain,cndp1,1.3251957893371582
CL:0000128,brain,map7,1.1262295246124268
CL:0000128,brain,usp54,1.1841048002243042
CL:0000128,brain,clmn,1.1776469945907593
CL:0000128,brain,lancl1,1.1759227514266968
CL:0000128,brain,atp10b,1.16677987575531
CL:0000128,brain,fgfr2,1.16632080078125
CL:0000128,brain,linc00609,1.1621707677841187
CL:0000128,brain,folh1,1.1619398593902588
CL:0000128,brain,cnp,1.1550610065460205
CL:0000128,brain,cldnd1,1.1461516618728638
CL:0000128,brain,psen1,1.1423375606536865
CL:0000128,brain,linc00639,1.1405295133590698
CL:0000128,brain,pex5l,1.134801983833313
CL:0000128,brain,slc5a11,1.1312893629074097
CL:0000128,brain,dip2b,1.333502173423767
CL:0000128,brain,megf10,1.1235724687576294
CL:0000128,brain,septin7,1.120471477508545
CL:0000128,brain,dlg1,1.11992347240448
CL:0000128,brain,mag,1.1142829656600952
CL:0000128,brain,atg4c,1.0952726602554321
CL:0000128,brain,lpgat1,1.0941380262374878
CL:0000128,brain,scd5,1.0880323648452759
CL:0000128,brain,dnajc6,1.0850034952163696
CL:0000128,brain,trim2,1.0813651084899902
CL:0000128,brain,arhgap21,1.0776407718658447
CL:0000128,brain,linc01608,1.0709636211395264
CL:0000128,brain,myrf,1.0708179473876953
CL:0000128,brain,pcdh9,1.0696895122528076
CL:0000128,brain,tf,2.1181979179382324
CL:0000128,brain,mobp,1.8185980319976807
CL:0000128,brain,pxk,1.8513892889022827
CL:0000128,brain,prune2,1.8756548166275024
CL:0000128,brain,plekhh1,1.8833993673324585
CL:0000128,brain,edil3,1.8947864770889282
CL:0000128,brain,tmem165,1.898985743522644
CL:0000128,brain,slain1,1.9235527515411377
CL:0000128,brain,man2a1,1.9475548267364502
CL:0000128,brain,pde4b,1.9567569494247437
CL:0000128,brain,c10orf90,2.0494930744171143
CL:0000128,brain,anln,1.3384246826171875
CL:0000128,brain,qki,2.1387252807617188
CL:0000128,brain,enpp2,2.178424119949341
CL:0000128,brain,plp1,2.2703096866607666
CL:0000128,brain,rnf220,2.3775224685668945
CL:0000128,brain,tmem144,2.531054735183716
CL:0000128,brain,pip4k2a,2.6592350006103516
CL:0000128,brain,ctnna3,2.792369842529297
CL:0000128,brain,st18,2.957789182662964
CL:0000128,brain,slc44a1,2.978336811065674
CL:0000128,brain,mbp,3.1782937049865723
CL:0000128,brain,dock5,1.7790679931640625
CL:0000128,brain,synj2,1.3412668704986572
CL:0000128,brain,shtn1,1.3581430912017822
CL:0000128,brain,cercam,1.3595600128173828
CL:0000128,brain,pde8a,1.3612165451049805
CL:0000128,brain,arap2,1.370475172996521
CL:0000128,brain,plcl1,1.403695821762085
CL:0000128,brain,abca2,1.4098752737045288
CL:0000128,brain,lpar1,1.4184225797653198
CL:0000128,brain,elmo1,1.4250224828720093
CL:0000128,brain,creb5,1.443626046180725
CL:0000128,brain,fryl,1.550357699394226
CL:0000128,brain,dock10,1.630615472793579
CL:0000128,brain,slc24a2,1.6338691711425781
CL:0000128,brain,nckap5,1.6577746868133545
CL:0000128,brain,kcnh8,1.6626286506652832
CL:0000128,brain,ugt8,1.6827354431152344
CL:0000128,brain,bcas1,1.6997809410095215
CL:0000128,brain,phlpp1,1.710004210472107
CL:0000128,brain,frmd4b,1.7892554998397827
CL:0000128,brain,tmtc2,1.4504441022872925
CL:0000402,brain,slc35f4,0.7420369386672974
CL:0000402,brain,sgcz,0.7471519708633423
CL:0000402,brain,xkr4,0.7491914629936218
CL:0000402,brain,kcnj3,0.7588167190551758
CL:0000402,brain,pak3,0.7614977359771729
CL:0000402,brain,gria1,0.7618220448493958
CL:0000402,brain,fgf14,0.7662451267242432
CL:0000402,brain,mir1241hg,0.7697464227676392
CL:0000402,brain,rims2,0.7710081338882446
CL:0000402,brain,chrm3,0.772196888923645
CL:0000402,brain,sptbn4,0.7757569551467896
CL:0000402,brain,setbp1,0.7764060497283936
CL:0000402,brain,elavl2,0.7853890061378479
CL:0000402,brain,dab1,0.7967349290847778
CL:0000402,brain,spock3,0.7381262183189392
CL:0000402,brain,hivep3,0.720885694026947
CL:0000402,brain,scn1a,0.697719156742096
CL:0000402,brain,garnl3,0.6938058137893677
CL:0000402,brain,kazn,0.6843101382255554
CL:0000402,brain,syn3,0.6791104078292847
CL:0000402,brain,fstl5,0.6786956191062927
CL:0000402,brain,galntl6,0.6735535264015198
CL:0000402,brain,mtus2,0.6726715564727783
CL:0000402,brain,cntnap4,0.6721944808959961
CL:0000402,brain,grin3a,0.6698960065841675
CL:0000402,brain,unc79,0.6605428457260132
CL:0000402,brain,cntn4,0.6582823991775513
CL:0000402,brain,cracd,1.1334304809570312
CL:0000402,brain,kcnh1,0.9789840579032898
CL:0000402,brain,cacna1b,1.022675633430481
CL:0000402,brain,synpr,1.0130605697631836
CL:0000402,brain,zmat4,1.0103365182876587
CL:0000402,brain,grik1,1.0075535774230957
CL:0000402,brain,unc5d,1.0074684619903564
CL:0000402,brain,cntnap2,1.0048235654830933
CL:0000402,brain,rbfox1,1.0026932954788208
CL:0000402,brain,gad2,1.0014549493789673
CL:0000402,brain,erbb4,0.994858980178833
CL:0000402,brain,mdga2,0.9909101128578186
CL:0000402,brain,gabrb2,0.990267276763916
CL:0000402,brain,gabrg3,1.0666204690933228
CL:0000402,brain,meg8,0.975837230682373
CL:0000402,brain,kcnq5,0.9743871688842773
CL:0000402,brain,pwrn1,0.9729413986206055
CL:0000402,brain,celf4,0.9625775218009949
CL:0000402,brain,tcf4,0.9580560922622681
CL:0000402,brain,nrxn3,0.9516329765319824
CL:0000402,brain,slc44a5,0.9480997920036316
CL:0000402,brain,dlgap1,0.9468560814857483
CL:0000402,brain,tafa2,0.9353877305984497
CL:0000402,brain,cadps,0.9301691651344299
CL:0000402,brain,kcnc2,1.7571609020233154
CL:0000402,brain,prkce,1.1329131126403809
CL:0000402,brain,rps6ka2,1.1433234214782715
CL:0000402,brain,rab3c,1.1439228057861328
CL:0000402,brain,nxph1,1.1598519086837769
CL:0000402,brain,ano4,1.1670633554458618
CL:0000402,brain,tiam1,1.1775914430618286
CL:0000402,brain,znf385d,1.1792137622833252
CL:0000402,brain,dlgap2,1.1834074258804321
CL:0000402,brain,atp8a2,1.2181751728057861
CL:0000402,brain,snrpn,1.2217460870742798
CL:0000402,brain,grip1,1.626910924911499
CL:0000402,brain,grik2,0.8088623285293579
CL:0000402,brain,snhg14,1.130444884300232
CL:0000402,brain,kctd16,1.1259257793426514
CL:0000402,brain,syt16,1.114150047302246
CL:0000402,brain,znf536,1.1074897050857544
CL:0000402,brain,gad1,1.1054725646972656
CL:0000402,brain,syn2,1.0978885889053345
CL:0000402,brain,grin2b,1.0855741500854492
CL:0000402,brain,cacna1d,1.0821727514266968
CL:0000402,brain,myt1l,1.078877329826355
CL:0000402,brain,ksr2,1.0752402544021606
CL:0000402,brain,oxr1,0.8527111411094666
CL:0000402,brain,cntn5,0.9157957434654236
CL:0000402,brain,frmpd4,0.9145265221595764
CL:0000402,brain,gabbr2,0.913989245891571
CL:0000402,brain,dlx6as1,0.9132397174835205
CL:0000402,brain,vwc2,0.8802183866500854
CL:0000402,brain,btbd11,0.8779305815696716
CL:0000402,brain,cdh9,0.8609864711761475
CL:0000402,brain,grk3,0.8594357967376709
CL:0000402,brain,hcn1,0.8591033220291138
CL:0000402,brain,srrm3,0.8585332632064819
CL:0000402,brain,rgs7,0.8545251488685608
CL:0000402,brain,tmem178b,0.8535010814666748
CL:0000402,brain,grin2a,0.804434061050415
CL:0000402,brain,rp5921g161,0.8506718277931213
CL:0000402,brain,dock3,0.8484456539154053
CL:0000402,brain,tmem132b,0.8379364013671875
CL:0000402,brain,ank1,0.8379087448120117
CL:0000402,brain,fgf12,0.837855339050293
CL:0000402,brain,aak1,0.8315675258636475
CL:0000402,brain,ptchd4,0.8285900354385376
CL:0000402,brain,plcb1,0.8275553584098816
CL:0000402,brain,ptprn2,0.827238142490387
CL:0000402,brain,linc00632,0.8119803667068481
CL:0000402,brain,stxbp5l,0.8150604963302612
CL:0000402,brain,kcnmb2,0.8257310390472412
CL:0002063,lung,macrod2,0.7088229656219482
CL:0002063,lung,dhcr24,0.617162823677063
CL:0002063,lung,lpcat1,0.6163268089294434
CL:0002063,lung,sdc4,0.6155782341957092
CL:0002063,lung,cxcl17,0.6136671304702759
CL:0002063,lung,kcnj15,0.6132464408874512
CL:0002063,lung,veph1,0.6114234924316406
CL:0002063,lung,pigr,0.6083654761314392
CL:0002063,lung,mgst1,0.6064716577529907
CL:0002063,lung,itgb6,0.6990490555763245
CL:0002063,lung,sdr16c5,0.70255047082901
CL:0002063,lung,snx25,0.7037448287010193
CL:0002063,lung,cpm,0.7085889577865601
CL:0002063,lung,ttn,0.6513189077377319
CL:0002063,lung,rnf145,0.6073619723320007
CL:0002063,lung,adk,0.5331880450248718
CL:0002063,lung,ank3,0.6234455108642578
CL:0002063,lung,acoxl,0.6238879561424255
CL:0002063,lung,hhip,0.6435849070549011
CL:0002063,lung,mecom,0.6438726186752319
CL:0002063,lung,lmo3,0.6460484266281128
CL:0002063,lung,mbip,0.6484936475753784
CL:0002063,lung,mfsd2a,0.685819685459137
CL:0002063,lung,alpl,0.6524941921234131
CL:0002063,lung,ptpn13,0.6534034609794617
CL:0002063,lung,cacna2d2,0.6590328812599182
CL:0002063,lung,duox1,0.6593352556228638
CL:0002063,lung,mtus1,0.6601908206939697
CL:0002063,lung,nkx21,0.6610119342803955
CL:0002063,lung,adgrf5,0.6785486936569214
CL:0002063,lung,sfta3,1.2069189548492432
CL:0002063,lung,rnase1,0.7548664212226868
CL:0002063,lung,wif1,0.7578749656677246
CL:0002063,lung,atp11a,0.7594122886657715
CL:0002063,lung,muc1,0.7686648964881897
CL:0002063,lung,cldn18,0.7869449257850647
CL:0002063,lung,dram1,0.820112407207489
CL:0002063,lung,znf385b,0.828066349029541
CL:0002063,lung,c4bpa,0.8492829203605652
CL:0002063,lung,hopx,0.9203898906707764
CL:0002063,lung,slc39a8,0.9243173003196716
CL:0002063,lung,pgc,0.9489163160324097
CL:0002063,lung,ctsh,1.0729472637176514
CL:0002063,lung,abca3,1.142884612083435
CL:0002063,lung,lamp3,1.1470836400985718
CL:0002063,lung,sfta2,0.7159616351127625
CL:0002063,lung,pebp4,1.2300390005111694
CL:0002063,lung,lrrk2,1.2461503744125366
CL:0002063,lung,sftpd,1.3361188173294067
CL:0002063,lung,slc34a2,1.42035973072052
CL:0002063,lung,sftpa2,1.5851130485534668
CL:0002063,lung,napsa,1.619728684425354
CL:0002063,lung,sftpa1,1.630552887916565
CL:0002063,lung,sftpc,1.773107886314392
CL:0002063,lung,sftpb,2.750805139541626
CL:0002063,lung,c16orf89,0.7461237907409668
CL:0002063,lung,mlph,0.7454771399497986
CL:0002063,lung,mall,0.7319336533546448
CL:0002063,lung,akap13,0.722769021987915
CL:0002063,lung,aqp4,0.5114793181419373
CL:0002063,lung,pde4d,0.5336108207702637
CL:0002063,lung,ahcyl2,0.5303967595100403
CL:0002063,lung,npc2,0.5256503224372864
CL:0002063,lung,fam184a,0.5252646803855896
CL:0002063,lung,ccdc141,0.5236420035362244
CL:0002063,lung,hsd17b6,0.5223938226699829
CL:0002063,lung,btbd9,0.5213065147399902
CL:0002063,lung,patj,0.5184400081634521
CL:0002063,lung,sgms2,0.5160127878189087
CL:0002063,lung,gprc5a,0.5118757486343384
CL:0002063,lung,nedd4l,0.6020420789718628
CL:0002063,lung,atp13a4,0.5106627941131592
CL:0002063,lung,ros1,0.508910059928894
CL:0002063,lung,tmprss2,0.5086483955383301
CL:0002063,lung,erbb4,0.5084192752838135
CL:0002063,lung,slc22a3,0.5058969855308533
CL:0002063,lung,kank1,0.5051709413528442
CL:0002063,lung,fasn,0.6035624742507935
CL:0002063,lung,selenbp1,0.5354911088943481
CL:0002063,lung,c3,0.5360270738601685
CL:0002063,lung,ak1,0.5745699405670166
CL:0002063,lung,cyb5a,0.5977411270141602
CL:0002063,lung,pla2g1b,0.5889682173728943
CL:0002063,lung,s100a14,0.5431761741638184
CL:0002063,lung,p3h2,0.5853691101074219
CL:0002063,lung,ldlr,0.5773157477378845
CL:0002063,lung,scd,0.567899763584137
CL:0002063,lung,magi3,0.5665653944015503
CL:0002063,lung,tacc2,0.5661776661872864
CL:0002063,lung,slc22a31,0.5656173825263977
CL:0002063,lung,steap4,0.5475407838821411
CL:0002063,lung,fggy,0.5461491346359253
CL:0002063,lung,unc13b,0.5646871328353882
CL:0002063,lung,dlc1,0.5521914958953857
CL:0002063,lung,ntn4,0.5526123642921448
CL:0002063,lung,tmem87a,0.5532369017601013
CL:0002063,lung,limch1,0.5608822107315063
CL:0002063,lung,snx30,0.5616713166236877
CL:0002063,lung,tanc2,0.5619258284568787
CL:0002063,lung,tmem163,0.5619369149208069
CL:0002605,brain,nhsl1,1.55364990234375
CL:0002605,brain,fnbp1,1.7238821983337402
CL:0002605,brain,ctnna2,1.731007695198059
CL:0002605,brain,atp1a2,1.7229011058807373
CL:0002605,brain,arhgef4,1.693223476409912
CL:0002605,brain,dock7,1.6852720975875854
CL:0002605,brain,sash1,1.6508984565734863
CL:0002605,brain,npas3,1.641418218612671
CL:0002605,brain,ston2,1.6407605409622192
CL:0002605,brain,pard3,1.6306045055389404
CL:0002605,brain,nkain3,1.6176079511642456
CL:0002605,brain,fbxl7,1.6141753196716309
CL:0002605,brain,slc39a11,1.6044706106185913
CL:0002605,brain,rp11436d231,1.5967602729797363
CL:0002605,brain,rp5968j11,1.5708500146865845
CL:0002605,brain,irag1,1.554381012916565
CL:0002605,brain,slc1a3,1.5378268957138062
CL:0002605,brain,asph,1.8506258726119995
CL:0002605,brain,mapk4,1.2490969896316528
CL:0002605,brain,ctnnd2,1.253462553024292
CL:0002605,brain,fmn2,1.2608412504196167
CL:0002605,brain,phf21b,1.2675310373306274
CL:0002605,brain,apc,1.2700605392456055
CL:0002605,brain,meis2,1.274073600769043
CL:0002605,brain,gli3,1.2741858959197998
CL:0002605,brain,atp13a4,1.8515849113464355
CL:0002605,brain,aqp4,1.7352359294891357
CL:0002605,brain,carmil1,1.8383159637451172
CL:0002605,brain,fyn,1.8376773595809937
CL:0002605,brain,sorbs1,1.8333559036254883
CL:0002605,brain,lrig1,1.8098156452178955
CL:0002605,brain,rp11134o153,1.80795419216156
CL:0002605,brain,ahcyl1,1.7840732336044312
CL:0002605,brain,ranbp3l,1.748502492904663
CL:0002605,brain,itpkb,1.746529221534729
CL:0002605,brain,slc25a18,1.3364715576171875
CL:0002605,brain,erbin,1.3754128217697144
CL:0002605,brain,add3,1.276139736175537
CL:0002605,brain,gramd2b,1.3659807443618774
CL:0002605,brain,aldh1l1,1.3620529174804688
CL:0002605,brain,prex2,1.3535326719284058
CL:0002605,brain,tcf7l2,1.3533698320388794
CL:0002605,brain,ntm,1.3504235744476318
CL:0002605,brain,mir91hg,1.3421621322631836
CL:0002605,brain,kank1,1.3373233079910278
CL:0002605,brain,acacb,1.378473162651062
CL:0002605,brain,slc14a1,1.3353043794631958
CL:0002605,brain,linc00511,1.3349275588989258
CL:0002605,brain,sox5,1.3319549560546875
CL:0002605,brain,bcl2,1.3305668830871582
CL:0002605,brain,csgalnact1,1.3056098222732544
CL:0002605,brain,cadm1,1.2925218343734741
CL:0002605,brain,gna14,1.2864208221435547
CL:0002605,brain,acot11,1.2842026948928833
CL:0002605,brain,prkca,1.2765276432037354
CL:0002605,brain,arhgef26,1.4436471462249756
CL:0002605,brain,neo1,1.5507454872131348
CL:0002605,brain,camk2g,1.5290457010269165
CL:0002605,brain,lifr,1.5238481760025024
CL:0002605,brain,acsbg1,1.5117648839950562
CL:0002605,brain,rgs20,1.501558542251587
CL:0002605,brain,plpp3,1.4977893829345703
CL:0002605,brain,spon1,1.4552820920944214
CL:0002605,brain,tnik,1.4537568092346191
CL:0002605,brain,prdm16,1.4459147453308105
CL:0002605,brain,nebl,1.5516250133514404
CL:0002605,brain,ablim1,1.4423342943191528
CL:0002605,brain,kcnn3,1.4422204494476318
CL:0002605,brain,crb1,1.4415483474731445
CL:0002605,brain,adcy2,1.4390215873718262
CL:0002605,brain,cables1,1.420278549194336
CL:0002605,brain,nfia,1.413979411125183
CL:0002605,brain,map3k5,1.41091787815094
CL:0002605,brain,eya2,1.391439437866211
CL:0002605,brain,linc00499,1.3899266719818115
CL:0002605,brain,tpd52l1,2.315274238586426
CL:0002605,brain,macf1,1.8580832481384277
CL:0002605,brain,zhx3,1.916248083114624
CL:0002605,brain,msi2,1.9380452632904053
CL:0002605,brain,ahcyl2,1.9599082469940186
CL:0002605,brain,trps1,1.9860906600952148
CL:0002605,brain,ryr3,1.987061858177185
CL:0002605,brain,gpm6a,1.9967200756072998
CL:0002605,brain,znrf3,2.0230813026428223
CL:0002605,brain,obi1as1,2.056741952896118
CL:0002605,brain,slc4a4,2.0956337451934814
CL:0002605,brain,ptprz1,2.1016740798950195
CL:0002605,brain,ophn1,2.1382288932800293
CL:0002605,brain,dtna,2.2323904037475586
CL:0002605,brain,pitpnc1,2.3336575031280518
CL:0002605,brain,bmpr1b,2.3549139499664307
CL:0002605,brain,sfxn5,2.4253573417663574
CL:0002605,brain,hif3a,2.425610065460205
CL:0002605,brain,linc00299,2.5145411491394043
CL:0002605,brain,rfx4,2.5804154872894287
CL:0002605,brain,glis3,2.6125736236572266
CL:0002605,brain,cdh20,2.670405626296997
CL:0002605,brain,gpc5,2.75126314163208
CL:0002605,brain,slc1a2,3.036289691925049
CL:0002605,brain,adgrv1,4.459011554718018
CL:4023008,brain,snap25,1.683436632156372
CL:4023008,brain,opcml,1.6944634914398193
CL:4023008,brain,olfm3,1.6993271112442017
CL:4023008,brain,cracdl,1.7045408487319946
CL:4023008,brain,mir137hg,1.7133766412734985
CL:4023008,brain,msra,1.7162504196166992
CL:4023008,brain,kcnma1,1.7222542762756348
CL:4023008,brain,cabp1,1.7301920652389526
CL:4023008,brain,cacna2d3,1.7304867506027222
CL:4023008,brain,adgrl2,1.771317720413208
CL:4023008,brain,lrfn5,1.7714778184890747
CL:4023008,brain,necab1,1.7839044332504272
CL:4023008,brain,rapgef5,1.7899090051651
CL:4023008,brain,fstl4,1.8072729110717773
CL:4023008,brain,cacna2d1,1.8096882104873657
CL:4023008,brain,rapgef2,1.8213779926300049
CL:4023008,brain,chrm3,1.867878794670105
CL:4023008,brain,adgrb3,1.886435627937317
CL:4023008,brain,atrnl1,1.8869298696517944
CL:4023008,brain,pde1a,1.5331069231033325
CL:4023008,brain,ube2e2,1.4743292331695557
CL:4023008,brain,grm5,1.4756863117218018
CL:4023008,brain,kiaa1549l,1.4766027927398682
CL:4023008,brain,efna5,1.4769649505615234
CL:4023008,brain,lrrtm4,1.4789280891418457
CL:4023008,brain,vsnl1,1.490458369255066
CL:4023008,brain,tafa2,1.5034412145614624
CL:4023008,brain,grm7,1.5053555965423584
CL:4023008,brain,gria2,1.5248844623565674
CL:4023008,brain,csmd1,1.6789913177490234
CL:4023008,brain,fat3,1.5759801864624023
CL:4023008,brain,dclk1,1.586173176765442
CL:4023008,brain,syt1,1.6363260746002197
CL:4023008,brain,negr1,1.6516426801681519
CL:4023008,brain,st6galnac5,1.6593093872070312
CL:4023008,brain,lrrc7,1.6616238355636597
CL:4023008,brain,ppp2r2c,1.6617165803909302
CL:4023008,brain,tafa1,1.6695291996002197
CL:4023008,brain,dlgap2,2.7202281951904297
CL:4023008,brain,khdrbs3,2.4465060234069824
CL:4023008,brain,kcnq5,2.461300849914551
CL:4023008,brain,nell2,2.471006155014038
CL:4023008,brain,sv2b,2.507997512817383
CL:4023008,brain,sh3gl2,2.5107786655426025
CL:4023008,brain,prkcb,2.5310518741607666
CL:4023008,brain,r3hdm1,2.5709452629089355
CL:4023008,brain,celf2,2.604316473007202
CL:4023008,brain,mrtfb,2.6416335105895996
CL:4023008,brain,camk1d,2.4076695442199707
CL:4023008,brain,kalrn,2.7819581031799316
CL:4023008,brain,ralyl,2.8367063999176025
CL:4023008,brain,arpp21,2.8623545169830322
CL:4023008,brain,chn1,2.9261038303375244
CL:4023008,brain,ldb2,3.0948143005371094
CL:4023008,brain,iqcjschip1,4.0904340744018555
CL:4023008,brain,kcnip4,4.19581413269043
CL:4023008,brain,mmp16,1.4664866924285889
CL:4023008,brain,gabrb3,2.057546854019165
CL:4023008,brain,atp2b1,1.911547303199768
CL:4023008,brain,arhgap32,1.9122754335403442
CL:4023008,brain,phactr1,1.9303364753723145
